Country;id;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Bunker Fuels (MtCO2)
European Union (28);EUU;2010;3739,3849;205,6035;409,1143;141,6435;285,3400
European Union (28);EUU;2011;3589,7771;210,4343;402,6922;141,1698;290,2200
European Union (28);EUU;2012;3552,4266;202,2873;404,1551;140,6961;276,1400
European Union (28);EUU;2013;3474,8209;202,9558;407,2334;140,2224;268,5100
European Union (28);EUU;2014;3287,0213;206,7498;420,1396;139,7486;265,2600
Fiji;FJI;1990;0,7694;0,0403;0,8417;0,0809;
Fiji;FJI;1991;0,6302;0,0406;0,8504;0,0818;
Fiji;FJI;1992;0,7035;0,0409;0,8563;0,0826;
Fiji;FJI;1993;0,7072;0,0412;0,9203;0,0834;
Fiji;FJI;1994;0,6998;0,0489;0,9618;0,0843;
Fiji;FJI;1995;0,7181;0,0455;1,0106;0,0851;
Fiji;FJI;1996;0,7804;0,0433;1,0017;0,0864;
Fiji;FJI;1997;0,7475;0,0521;1,0024;0,0877;
Fiji;FJI;1998;0,7218;0,0499;0,9808;0,0890;
Fiji;FJI;1999;0,7365;0,0551;0,9387;0,0903;
Fiji;FJI;2000;0,7914;0,0566;0,9181;0,0916;
Fiji;FJI;2001;1,0113;0,0593;0,9483;0,0931;
Fiji;FJI;2002;0,8354;0,0693;0,9356;0,0945;
Fiji;FJI;2003;0,9893;0,0757;0,8721;0,0959;
Fiji;FJI;2004;1,2934;0,0785;0,9197;0,0974;
Fiji;FJI;2005;1,0259;0,0922;0,8983;0,0988;
Fiji;FJI;2006;1,1468;0,0958;0,8826;0,1002;
Fiji;FJI;2007;1,0845;0,1031;0,8973;0,1016;
Fiji;FJI;2008;0,8244;0,1031;0,9087;0,1031;
Fiji;FJI;2009;0,7365;0,0921;0,8773;0,1045;
Fiji;FJI;2010;1,1395;0,1214;0,8705;0,1059;
Fiji;FJI;2011;1,0039;0,1299;0,8774;0,1074;
Fiji;FJI;2012;0,9856;0,1238;0,8806;0,1088;
Fiji;FJI;2013;1,0589;0,1470;0,8833;0,1103;
Fiji;FJI;2014;1,0736;0,1556;0,8818;0,1117;
Finland;FIN;1990;55,1425;7,4575;7,1511;3,9362;2,7800
Finland;FIN;1991;55,8800;7,3698;6,6322;3,9253;2,6400
Finland;FIN;1992;53,1276;7,3591;6,5213;3,9144;2,9700
Finland;FIN;1993;54,4251;7,2971;6,4709;3,9036;2,4700
Finland;FIN;1994;60,9026;7,3963;6,5435;3,8927;2,1300
Finland;FIN;1995;57,0601;7,4992;6,3818;3,8818;1,9200
Finland;FIN;1996;63,5214;7,3732;6,3409;3,7543;2,1200
Finland;FIN;1997;61,4926;7,1738;6,3827;3,6268;2,2600
Finland;FIN;1998;58,1339;7,1064;6,2247;3,4993;2,6500
Finland;FIN;1999;57,3352;7,0500;6,1447;3,3718;2,8200
Finland;FIN;2000;55,8665;6,9422;6,0804;3,2443;3,1500
Finland;FIN;2001;61,8272;6,5575;5,9691;3,0719;2,8800
Finland;FIN;2002;64,1880;6,1581;6,0628;2,8994;3,0900
Finland;FIN;2003;72,4587;5,9676;5,9116;2,7269;3,1100
Finland;FIN;2004;68,3594;5,5316;5,8799;2,5544;2,8800
Finland;FIN;2005;56,1202;5,2275;5,9977;2,3819;2,8600
Finland;FIN;2006;67,6395;5,3212;5,7391;2,3397;3,1600
Finland;FIN;2007;65,6689;5,2829;5,8594;2,2974;3,0500
Finland;FIN;2008;57,2783;5,1605;6,1023;2,2551;3,0100
Finland;FIN;2009;54,8976;4,8035;5,7506;2,2129;2,3100
Finland;FIN;2010;63,2670;4,8166;5,9250;2,1706;2,2700
Finland;FIN;2011;55,8651;4,9559;5,4735;2,1718;2,5300
Finland;FIN;2012;50,1932;4,9596;5,4483;2,1731;2,2200
Finland;FIN;2013;50,8013;5,0146;5,5419;2,1743;2,3000
Finland;FIN;2014;46,6994;5,0403;5,6123;2,1756;2,1700
France;;1990;359,9946;41,3834;80,2134;11,1354;17,2800
France;FRA;1991;384,7034;41,7693;80,6497;11,7584;16,7800
France;FRA;1992;373,7322;39,4366;76,6442;12,3814;17,8300
France;FRA;1993;355,3710;39,4195;75,0657;13,0045;17,7500
France;FRA;1994;350,1598;40,1645;75,6041;13,6275;17,5600
France;FRA;1995;358,1286;39,6967;76,5822;14,2505;18,3400
France;FRA;1996;373,4692;37,4856;78,2401;14,8516;19,4700
France;FRA;1997;364,4499;35,4944;78,1700;15,4527;20,4500
France;FRA;1998;385,3806;33,2320;76,9626;16,0538;22,0300
France;FRA;1999;378,9612;31,4679;77,6670;16,6549;23,3700
France;FRA;2000;376,4919;29,3045;75,6770;17,2560;24,2100
France;FRA;2001;379,4426;28,6881;76,0600;17,6451;22,6800
France;FRA;2002;373,1832;28,0204;74,5961;18,0342;22,5000
France;FRA;2003;378,3539;27,6641;73,6349;18,4233;23,0200
France;FRA;2004;378,5746;27,8501;73,3247;18,8124;25,1000
France;FRA;2005;379,4652;27,5415;71,8969;19,2015;24,5200
France;FRA;2006;369,8493;27,7641;71,8181;19,3872;25,5800
France;FRA;2007;361,6533;27,2430;73,0761;19,5730;26,4100
France;FRA;2008;357,8074;26,1393;72,1954;19,7587;25,4200
France;FRA;2009;341,9514;24,2771;70,2831;19,9444;23,8100
France;FRA;2010;348,4955;23,7560;70,3020;20,1302;23,9000
France;FRA;2011;318,9119;25,1912;68,4289;20,2232;25,3100
France;FRA;2012;320,2084;25,1314;69,9523;20,3162;24,3900
France;FRA;2013;325,6848;25,9035;68,8509;20,4092;23,5700
France;FRA;2014;294,2813;26,0672;72,2635;20,5023;22,7000
Gabon;GAB;1990;6,1884;0,0586;0,3231;0,0853;0,2800
Gabon;GAB;1991;6,4117;0,0587;0,3332;0,0974;0,2600
Gabon;GAB;1992;6,6790;0,0588;0,3412;0,1095;0,8600
Gabon;GAB;1993;6,7776;0,0662;0,3467;0,1216;0,8200
Gabon;GAB;1994;6,5273;0,0626;0,3439;0,1337;0,6900
Gabon;GAB;1995;6,6858;0,0773;0,3351;0,1458;0,6400
Gabon;GAB;1996;6,4497;0,0923;0,3054;0,1971;0,5700
Gabon;GAB;1997;6,2236;0,1000;0,3359;0,2484;0,6900
Gabon;GAB;1998;5,9875;0,1003;0,3411;0,2996;0,7300
Gabon;GAB;1999;5,5514;0,0896;0,3434;0,3509;0,7600
Gabon;GAB;2000;5,0458;0,1083;0,3202;0,4021;0,8500
Gabon;GAB;2001;4,9562;0,1236;0,2751;0,4125;0,8500
Gabon;GAB;2002;4,6919;0,1315;0,3218;0,4228;0,8900
Gabon;GAB;2003;4,7563;0,1321;0,3284;0,4332;0,8600
Gabon;GAB;2004;4,7961;0,1327;0,3852;0,4436;0,8500
Gabon;GAB;2005;4,9865;0,1333;0,3366;0,4539;0,8300
Gabon;GAB;2006;4,4021;0,1342;0,3583;0,4636;0,7700
Gabon;GAB;2007;4,4348;0,1203;0,3875;0,4734;0,7800
Gabon;GAB;2008;4,4970;0,1212;0,3496;0,4831;0,7700
Gabon;GAB;2009;4,5591;0,1330;0,3783;0,4928;0,7500
Gabon;GAB;2010;5,1612;0,1192;0,3570;0,5026;0,9200
Gabon;GAB;2011;6,0436;0,1244;0,3702;0,5130;0,8300
Gabon;GAB;2012;6,2837;0,1112;0,4686;0,5234;0,8800
Gabon;GAB;2013;6,2356;0,0981;0,4766;0,5338;0,8200
Gabon;GAB;2014;6,1768;0,0995;0,4380;0,5442;0,7800
Gambia;GMB;1990;0,2360;0,0000;0,7193;2,7700;
Gambia;GMB;1991;0,2425;0,0000;0,7442;2,8870;
Gambia;GMB;1992;0,2454;0,0001;0,7300;3,0039;
Gambia;GMB;1993;0,2556;0,0001;0,7171;3,1208;
Gambia;GMB;1994;0,2585;0,0002;0,7445;3,2377;
Gambia;GMB;1995;0,2724;0,0002;0,7581;3,3546;
Gambia;GMB;1996;0,2714;0,0004;0,7646;3,4821;
Gambia;GMB;1997;0,2703;0,0006;0,7154;3,6095;
Gambia;GMB;1998;0,2840;0,0008;0,7545;3,7370;
Gambia;GMB;1999;0,3012;0,0010;0,7192;3,8644;
Gambia;GMB;2000;0,3149;0,0011;0,7670;3,9919;
Gambia;GMB;2001;0,3220;0,0015;0,7839;4,1239;
Gambia;GMB;2002;0,3585;0,0018;0,7454;4,2560;
Gambia;GMB;2003;0,3583;0,0022;0,8031;4,3880;
Gambia;GMB;2004;0,3655;0,0025;0,9218;4,5201;
Gambia;GMB;2005;0,3653;0,0029;0,9135;4,6521;
Gambia;GMB;2006;0,3778;0,0033;0,9938;4,7861;
Gambia;GMB;2007;0,4233;0,0038;0,9314;4,9201;
Gambia;GMB;2008;0,4394;0,0043;1,0505;5,0541;
Gambia;GMB;2009;0,4519;0,0048;1,2751;5,1881;
Gambia;GMB;2010;0,5047;0,0053;1,3317;5,3221;
Gambia;GMB;2011;0,5240;0,0059;1,0552;5,4613;
Gambia;GMB;2012;0,5287;0,0065;1,0743;5,6005;
Gambia;GMB;2013;0,5077;0,0071;1,1523;5,7398;
Gambia;GMB;2014;0,5893;0,0077;1,2098;5,8790;
Georgia;GEO;1990;39,6759;0,9238;2,9930;4,4351;0,6100
Georgia;GEO;1991;30,6876;0,8259;2,8801;4,1096;0,9800
Georgia;GEO;1992;24,0393;0,7900;2,8130;3,7841;0,7900
Georgia;GEO;1993;19,1409;0,6092;2,3273;3,4586;0,5800
Georgia;GEO;1994;12,5626;0,4285;2,0157;3,1332;0,3600
Georgia;GEO;1995;9,2843;0,3466;2,0043;2,8077;0,1700
Georgia;GEO;1996;7,7716;0,3951;2,0662;2,7984;0,2400
Georgia;GEO;1997;7,2090;0,4508;2,1514;2,7892;0,2100
Georgia;GEO;1998;6,9264;0,5616;2,1662;2,7799;0,3000
Georgia;GEO;1999;6,6838;0,6870;2,2657;2,7706;0,2500
Georgia;GEO;2000;7,2212;0,7464;2,3868;2,7614;0,0500
Georgia;GEO;2001;5,7365;0,7923;2,3936;2,7585;0,0400
Georgia;GEO;2002;4,9417;0,8455;2,3941;2,7557;0,0700
Georgia;GEO;2003;4,9070;0,8951;2,4067;2,7529;0,0800
Georgia;GEO;2004;4,8523;0,9849;2,4746;2,7501;0,1100
Georgia;GEO;2005;5,4776;1,0455;2,4348;2,7473;0,1100
Georgia;GEO;2006;5,8854;1,0918;2,3733;2,7472;0,1100
Georgia;GEO;2007;6,7632;1,1381;2,1144;2,7470;0,1400
Georgia;GEO;2008;5,9310;1,1844;1,9877;2,7469;0,1200
Georgia;GEO;2009;6,4988;1,4396;1,9897;2,7468;0,1200
Georgia;GEO;2010;6,1466;1,4823;1,9303;2,7466;0,1200
Georgia;GEO;2011;7,1441;1,8386;2,1600;2,7426;0,1100
Georgia;GEO;2012;7,8415;1,8981;2,2500;2,7386;0,1100
Georgia;GEO;2013;7,9590;1,9722;2,4628;2,7346;0,2600
Georgia;GEO;2014;9,0264;2,0134;2,6118;2,7305;0,2500
Germany;DEU;1990;978,5059;52,6803;79,8074;43,1115;21,2600
Germany;DEU;1991;955,3041;51,8373;75,2865;42,4532;19,3200
Germany;DEU;1992;913,2041;54,2150;68,6361;41,7950;19,1300
Germany;DEU;1993;905,5829;54,5922;66,5181;41,1367;21,3100
Germany;DEU;1994;891,7976;55,1525;67,0456;40,4785;22,1600
Germany;DEU;1995;887,0734;54,5587;66,9439;39,8202;22,2100
Germany;DEU;1996;916,7084;50,0087;66,5472;37,2723;22,5000
Germany;DEU;1997;883,6239;48,5438;66,7345;34,7244;23,5700
Germany;DEU;1998;874,8089;45,2067;66,0759;32,1765;23,8400
Germany;DEU;1999;844,0280;41,1916;66,2342;29,6286;25,0400
Germany;DEU;2000;840,5183;37,2755;64,1993;27,0807;26,3100
Germany;DEU;2001;858,8902;36,5155;63,7623;25,1850;25,5700
Germany;DEU;2002;844,4775;36,8436;62,6616;23,2894;26,0500
Germany;DEU;2003;846,4000;38,5934;61,5373;21,3937;27,2400
Germany;DEU;2004;829,3231;39,0278;60,7706;19,4980;29,1700
Germany;DEU;2005;810,5598;39,4879;60,3416;17,6023;30,3200
Germany;DEU;2006;822,7559;41,3446;58,1242;16,1508;31,7800
Germany;DEU;2007;790,0867;41,7687;59,3466;14,6994;34,2600
Germany;DEU;2008;798,2428;41,8593;58,9826;13,2479;34,3400
Germany;DEU;2009;742,8795;41,1659;58,9844;11,7964;32,8900
Germany;DEU;2010;780,9267;41,3335;59,5948;10,3450;32,7400
Germany;DEU;2011;753,3781;42,7612;58,1709;9,9460;31,6900
Germany;DEU;2012;766,5860;41,4813;58,4607;9,5470;32,6600
Germany;DEU;2013;785,4587;40,1903;59,2601;9,1480;32,3700
Germany;DEU;2014;744,7707;39,8520;60,6357;8,7490;31,3800
Ghana;GHA;1990;4,0869;0,8955;6,7856;0,6347;0,1400
Ghana;GHA;1991;3,9259;0,9061;6,9934;0,6778;0,1100
Ghana;GHA;1992;4,4249;1,0156;6,8963;0,7209;0,1400
Ghana;GHA;1993;4,5640;1,0812;6,9311;0,7640;0,1200
Ghana;GHA;1994;4,8830;1,1247;6,9535;0,8071;0,1400
Ghana;GHA;1995;5,2520;1,0767;6,9927;0,8502;0,1800
Ghana;GHA;1996;5,6196;1,1087;6,9447;0,9927;0,1900
Ghana;GHA;1997;5,7772;1,1406;7,0683;1,1351;0,1900
Ghana;GHA;1998;7,7048;1,0407;8,1120;1,2776;0,2800
Ghana;GHA;1999;8,1723;1,0910;7,0005;1,4200;0,4600
Ghana;GHA;2000;7,3599;1,0643;8,1535;1,5625;0,4900
Ghana;GHA;2001;8,0115;1,0345;8,4719;1,6882;0,3700
Ghana;GHA;2002;9,3730;1,0302;7,7469;1,8139;0,4200
Ghana;GHA;2003;9,2445;1,0260;8,5661;1,9396;0,4100
Ghana;GHA;2004;8,9061;1,0218;6,9599;2,0653;0,4200
Ghana;GHA;2005;9,5376;0,9699;9,4943;2,1910;0,5200
Ghana;GHA;2006;10,9437;0,9764;9,0043;2,2426;0,5100
Ghana;GHA;2007;11,6398;0,9829;8,0378;2,2942;0,5500
Ghana;GHA;2008;11,0658;0,9894;8,2943;2,3458;0,5800
Ghana;GHA;2009;12,6119;0,9959;7,8740;2,3974;0,5600
Ghana;GHA;2010;13,8679;1,1527;7,9540;2,4490;0,4900
Ghana;GHA;2011;14,6635;1,3600;9,0014;2,4942;0,5500
Ghana;GHA;2012;16,5466;1,6186;8,4121;2,5394;0,5400
Ghana;GHA;2013;17,3597;1,6280;9,3195;2,5845;0,4900
Ghana;GHA;2014;16,8076;1,6374;9,1851;2,6297;0,3900
Greece;GRC;1990;72,1634;9,4590;9,5262;5,0583;10,4700
Greece;GRC;1991;72,4475;8,9597;9,4065;5,0916;9,5100
Greece;GRC;1992;74,6909;8,7865;9,1684;5,1250;10,7000
Greece;GRC;1993;74,6192;10,1522;8,7535;5,1583;12,2500
Greece;GRC;1994;76,2614;10,5543;8,9132;5,1917;13,2600
Greece;GRC;1995;78,9526;11,8687;8,7464;5,2251;13,8900
Greece;GRC;1996;78,9059;12,1135;8,9689;5,1714;12,4200
Greece;GRC;1997;79,9269;12,3913;8,7944;5,1177;12,3600
Greece;GRC;1998;83,3706;12,5335;8,6510;5,0640;13,6000
Greece;GRC;1999;83,7142;12,1225;8,5856;5,0103;12,6900
Greece;GRC;2000;90,6679;13,0342;8,6378;4,9566;13,8900
Greece;GRC;2001;92,8172;12,3766;8,4150;4,7750;13,4000
Greece;GRC;2002;93,0865;11,7740;8,2433;4,5933;12,2700
Greece;GRC;2003;96,6758;11,6184;8,3889;4,4117;12,5700
Greece;GRC;2004;96,3451;11,4811;8,2286;4,2301;12,7500
Greece;GRC;2005;98,0444;11,2119;7,9996;4,0484;11,4800
Greece;GRC;2006;96,9605;11,0269;7,7441;3,8782;12,6700
Greece;GRC;2007;100,7465;11,0838;7,6421;3,7079;13,1500
Greece;GRC;2008;97,1625;8,7188;7,8926;3,5377;12,8300
Greece;GRC;2009;92,9486;6,9180;7,5010;3,3675;10,9200
Greece;GRC;2010;86,1346;6,0808;7,9338;3,1973;10,7700
Greece;GRC;2011;84,8709;4,2743;8,6301;3,1442;11,0800
Greece;GRC;2012;79,7271;4,0471;7,7205;3,0912;9,2200
Greece;GRC;2013;71,5634;4,5819;8,2803;3,0382;8,8500
Greece;GRC;2014;68,5397;4,1934;8,3955;2,9852;8,3300
Grenada;GRD;1990;0,1067;0,0000;0,0140;1,4435;
Grenada;GRD;1991;0,1103;0,0000;0,0139;1,4544;
Grenada;GRD;1992;0,1177;0,0001;0,0139;1,4652;
Grenada;GRD;1993;0,1213;0,0001;0,0139;1,4761;
Grenada;GRD;1994;0,1433;0,0001;0,0141;1,4869;
Grenada;GRD;1995;0,1507;0,0001;0,0143;1,4978;
Grenada;GRD;1996;0,1544;0,0003;0,0141;1,5096;
Grenada;GRD;1997;0,1691;0,0004;0,0139;1,5215;
Grenada;GRD;1998;0,1764;0,0005;0,0138;1,5333;
Grenada;GRD;1999;0,1948;0,0007;0,0141;1,5452;
Grenada;GRD;2000;0,1912;0,0008;0,0134;1,5570;
Grenada;GRD;2001;0,1948;0,0010;0,0135;1,5662;
Grenada;GRD;2002;0,2058;0,0012;0,0137;1,5754;
Grenada;GRD;2003;0,2168;0,0014;0,0139;1,5845;
Grenada;GRD;2004;0,2059;0,0016;0,0138;1,5937;
Grenada;GRD;2005;0,2169;0,0018;0,0138;1,6029;
Grenada;GRD;2006;0,2315;0,0021;0,0141;1,6127;
Grenada;GRD;2007;0,2389;0,0023;0,0142;1,6226;
Grenada;GRD;2008;0,2535;0,0026;0,0146;1,6325;
Grenada;GRD;2009;0,2536;0,0028;0,0148;1,6424;
Grenada;GRD;2010;0,2609;0,0031;0,0142;1,6523;
Grenada;GRD;2011;0,2536;0,0035;0,0143;1,6611;
Grenada;GRD;2012;0,2719;0,0038;0,0144;1,6699;
Grenada;GRD;2013;0,3049;0,0042;0,0143;1,6787;
Grenada;GRD;2014;0,2426;0,0045;0,0144;1,6876;
Guatemala;GTM;1990;4,9341;0,8403;4,7825;0,8565;0,5600
Guatemala;GTM;1991;5,1361;0,7262;5,0035;0,8734;0,5700
Guatemala;GTM;1992;5,9480;0,7073;5,3177;0,8903;0,6000
Guatemala;GTM;1993;6,3600;0,5712;5,6330;0,9072;0,6200
Guatemala;GTM;1994;6,6519;0,6146;5,5139;0,9240;0,6300
Guatemala;GTM;1995;7,5939;0,5957;5,5577;0,9409;0,6700
Guatemala;GTM;1996;7,5706;0,5781;5,5524;0,9568;0,7000
Guatemala;GTM;1997;7,9673;0,6887;5,6566;0,9727;0,7300
Guatemala;GTM;1998;9,7240;0,8139;5,5954;0,9885;0,7600
Guatemala;GTM;1999;9,7107;0,8806;5,9406;1,0044;0,7700
Guatemala;GTM;2000;10,8973;1,0754;5,9868;1,0202;0,7900
Guatemala;GTM;2001;11,3505;1,1214;6,1158;1,0381;0,8000
Guatemala;GTM;2002;12,0537;1,1490;6,1399;1,0559;0,8100
Guatemala;GTM;2003;12,0868;1,1767;6,1712;1,0737;0,8300
Guatemala;GTM;2004;12,7300;1,3032;6,5273;1,0915;0,8600
Guatemala;GTM;2005;13,1532;1,4298;6,7577;1,1093;0,9800
Guatemala;GTM;2006;13,1799;1,4594;6,8938;1,1310;1,0200
Guatemala;GTM;2007;14,0366;1,5402;7,1075;1,1527;0,9300
Guatemala;GTM;2008;12,8333;1,5698;7,1302;1,1744;0,9500
Guatemala;GTM;2009;13,8300;1,1011;7,6938;1,1961;0,9400
Guatemala;GTM;2010;12,9367;1,7755;8,0576;1,2177;1,1000
Guatemala;GTM;2011;13,1372;1,8335;8,2757;1,2394;1,1200
Guatemala;GTM;2012;13,2877;1,8768;8,3868;1,2611;1,1000
Guatemala;GTM;2013;14,9582;1,9494;8,4578;1,2828;1,1300
Guatemala;GTM;2014;18,9188;2,2419;8,3929;1,3045;1,1000
Guinea;GIN;1990;1,4674;0,0000;5,2068;0,8364;
Guinea;GIN;1991;1,5266;0,0002;5,4173;0,8727;
Guinea;GIN;1992;1,5969;0,0003;5,6348;0,9090;
Guinea;GIN;1993;1,6634;0,0005;5,8810;0,9453;
Guinea;GIN;1994;1,7373;0,1252;6,1707;0,9816;
Guinea;GIN;1995;1,8148;0,1254;6,4577;1,0179;
Guinea;GIN;1996;1,8746;0,1298;6,5537;1,0425;
Guinea;GIN;1997;1,9198;0,1307;6,7117;1,0672;
Guinea;GIN;1998;1,9832;0,1425;7,5185;1,0919;
Guinea;GIN;1999;2,0430;0,1506;7,1600;1,1166;
Guinea;GIN;2000;2,0918;0,1551;7,6672;1,1412;
Guinea;GIN;2001;2,1592;0,1639;7,7398;1,1631;
Guinea;GIN;2002;2,2192;0,1874;8,9625;1,1851;
Guinea;GIN;2003;2,2939;0,1889;8,4271;1,2070;
Guinea;GIN;2004;2,3539;0,1904;8,7297;1,2289;
Guinea;GIN;2005;2,4140;0,0123;9,2962;1,2508;
Guinea;GIN;2006;2,4926;0,0144;9,6450;1,2828;
Guinea;GIN;2007;2,5821;0,0164;9,4248;1,3148;
Guinea;GIN;2008;2,6241;0,2090;10,6626;1,3468;
Guinea;GIN;2009;2,7503;0,1708;10,4576;1,3787;
Guinea;GIN;2010;3,1366;0,1398;10,5677;1,4107;
Guinea;GIN;2011;3,2553;0,2085;10,4366;1,4505;
Guinea;GIN;2012;3,0918;0,1856;11,5629;1,4903;
Guinea;GIN;2013;2,7891;0,2176;11,9068;1,5301;
Guinea;GIN;2014;2,8820;0,2826;11,3006;1,5699;
Guinea-Bissau;GNB;1990;0,1725;0,0000;1,0112;0,0459;
Guinea-Bissau;GNB;1991;0,1762;0,0001;1,0187;0,0473;
Guinea-Bissau;GNB;1992;0,1799;0,0002;1,0463;0,0487;
Guinea-Bissau;GNB;1993;0,1836;0,0004;1,0639;0,0500;
Guinea-Bissau;GNB;1994;0,1836;0,0005;1,0828;0,0514;
Guinea-Bissau;GNB;1995;0,1837;0,0006;1,1077;0,0527;
Guinea-Bissau;GNB;1996;0,1836;0,0012;1,1242;0,0539;
Guinea-Bissau;GNB;1997;0,2020;0,0018;1,0896;0,0551;
Guinea-Bissau;GNB;1998;0,1726;0,0024;1,0836;0,0562;
Guinea-Bissau;GNB;1999;0,1946;0,0030;1,1856;0,0574;
Guinea-Bissau;GNB;2000;0,1470;0,0036;1,1935;0,0585;
Guinea-Bissau;GNB;2001;0,1506;0,0047;1,2878;0,0597;
Guinea-Bissau;GNB;2002;0,1543;0,0057;1,2961;0,0609;
Guinea-Bissau;GNB;2003;0,1946;0,0068;1,3331;0,0620;
Guinea-Bissau;GNB;2004;0,2019;0,0079;1,1944;0,0632;
Guinea-Bissau;GNB;2005;0,2129;0,0089;1,1459;0,0643;
Guinea-Bissau;GNB;2006;0,2166;0,0104;1,3804;0,0657;
Guinea-Bissau;GNB;2007;0,2312;0,0119;1,2864;0,0671;
Guinea-Bissau;GNB;2008;0,2276;0,0134;1,3297;0,0685;
Guinea-Bissau;GNB;2009;0,2349;0,0149;1,3670;0,0698;
Guinea-Bissau;GNB;2010;0,2386;0,0164;1,5147;0,0712;
Guinea-Bissau;GNB;2011;0,2459;0,0184;1,5288;0,0727;
Guinea-Bissau;GNB;2012;0,2532;0,0205;1,6794;0,0742;
Guinea-Bissau;GNB;2013;0,2569;0,0225;1,6172;0,0756;
Guinea-Bissau;GNB;2014;0,2716;0,0246;1,6513;0,0771;
Guyana;GUY;1990;1,1519;0,0000;1,1638;0,1302;
Guyana;GUY;1991;1,1338;0,0002;1,3846;0,1301;
Guyana;GUY;1992;1,0645;0,0004;1,4288;0,1301;
Guyana;GUY;1993;1,0647;0,0006;1,5334;0,1300;
Guyana;GUY;1994;1,4057;0,0008;1,5077;0,1299;
Guyana;GUY;1995;1,4829;0,0010;1,7092;0,1299;
Guyana;GUY;1996;1,5386;0,0020;1,7102;0,1304;
Guyana;GUY;1997;1,6127;0,0029;1,7637;0,1309;
Guyana;GUY;1998;1,6793;0,0039;1,6787;0,1315;
Guyana;GUY;1999;1,7021;0,0048;1,7724;0,1320;
Guyana;GUY;2000;1,6332;0,0058;1,5410;0,1325;
Guyana;GUY;2001;1,6189;0,0075;1,5846;0,1322;
Guyana;GUY;2002;1,6046;0,0092;1,5007;0,1319;
Guyana;GUY;2003;1,5902;0,0109;1,6379;0,1316;
Guyana;GUY;2004;1,6529;0,0126;1,6190;0,1313;
Guyana;GUY;2005;1,4627;0,0143;1,4794;0,1310;
Guyana;GUY;2006;1,3166;0,0162;1,4555;0,1300;
Guyana;GUY;2007;1,5882;0,0181;1,4910;0,1291;
Guyana;GUY;2008;1,5850;0,0200;1,6334;0,1282;
Guyana;GUY;2009;1,5929;0,0219;1,6112;0,1272;
Guyana;GUY;2010;1,7472;0,0238;1,6822;0,1263;
Guyana;GUY;2011;1,8099;0,0261;1,6902;0,1259;
Guyana;GUY;2012;2,0228;0,0283;1,7641;0,1256;
Guyana;GUY;2013;1,9646;0,0305;1,9343;0,1253;
Guyana;GUY;2014;2,0383;0,0328;2,2816;0,1249;
Haiti;HTI;1990;1,4394;0,0989;2,7166;0,4157;0,0700
Haiti;HTI;1991;1,4102;0,1257;2,9086;0,4224;0,0600
Haiti;HTI;1992;1,3409;0,1012;3,3459;0,4291;0,0400
Haiti;HTI;1993;1,1916;0,0547;3,1793;0,4357;0,0400
Haiti;HTI;1994;0,7423;0,0046;3,1580;0,4424;0,0000
Haiti;HTI;1995;1,4630;0,0057;3,1888;0,4491;0,0700
Haiti;HTI;1996;1,6565;0,0110;3,2207;0,4564;0,0600
Haiti;HTI;1997;1,9000;0,0163;3,4273;0,4638;0,0600
Haiti;HTI;1998;1,9635;0,0216;3,4906;0,4712;0,0700
Haiti;HTI;1999;2,0470;0,0269;3,5134;0,4786;0,0900
Haiti;HTI;2000;2,1106;0,0322;3,8617;0,4859;0,0900
Haiti;HTI;2001;2,2705;0,1434;3,8655;0,4935;0,1100
Haiti;HTI;2002;2,5204;0,1923;3,8379;0,5011;0,1100
Haiti;HTI;2003;2,4604;0,2008;3,8550;0,5087;0,0600
Haiti;HTI;2004;2,7403;0,2167;3,8331;0,5163;0,0700
Haiti;HTI;2005;2,8602;0,2253;3,8506;0,5239;0,0700
Haiti;HTI;2006;2,9210;0,2308;3,8324;0,5321;0,0800
Haiti;HTI;2007;3,2418;0,2436;3,8676;0,5403;0,0600
Haiti;HTI;2008;3,2626;0,2637;3,8538;0,5486;0,0600
Haiti;HTI;2009;3,2033;0,2765;3,8897;0,5568;0,0500
Haiti;HTI;2010;3,0741;0,2893;3,9072;0,5651;0,0600
Haiti;HTI;2011;3,1389;0,3079;3,9179;0,5740;0,0500
Haiti;HTI;2012;3,0937;0,3265;3,8927;0,5830;0,1700
Haiti;HTI;2013;3,1985;0,3450;3,9281;0,5920;0,2800
Haiti;HTI;2014;3,8033;0,3636;3,9039;0,6009;0,1100
Honduras;HND;1990;2,8592;0,3303;4,7508;2,5433;0,0900
Honduras;HND;1991;2,8679;0,3490;4,7730;2,6236;0,0900
Honduras;HND;1992;3,1966;0,3273;4,7084;2,7039;0,1200
Honduras;HND;1993;3,3653;0,3643;4,3077;2,7842;0,1200
Honduras;HND;1994;3,7939;0,3133;4,4882;2,8645;0,0700
Honduras;HND;1995;4,3926;0,3649;4,5859;2,9448;0,0700
Honduras;HND;1996;4,3628;0,4823;4,4836;3,0306;0,0600
Honduras;HND;1997;4,4829;0,5337;4,5842;3,1164;0,0700
Honduras;HND;1998;5,2030;0,4642;4,4650;3,2022;0,0800
Honduras;HND;1999;5,2632;0,5083;4,1572;3,2880;0,1000
Honduras;HND;2000;5,4133;0,6660;4,4586;3,3738;0,1100
Honduras;HND;2001;6,2598;0,6917;4,4022;3,4622;0,0700
